instance,n,f,regime,seed,bv_factor,bf_factor,gt_factor,total_demand,mean_demand,max_demand,std_demand,vehicle_capacity,vehicle_time_limit,vehicle_fixed_cost,mean_cust_nearest_fac_dist,max_cust_nearest_fac_dist,mean_cust_cust_dist,demand_to_capacity_ratio,max_singleton_round_trip,avg_singleton_round_trip,gt_slack,bv_slack,dp_completed,dp_total_seconds,dp_master_seconds,dp_pricing_seconds,dp_iterations,dp_pricing_calls,dp_total_columns,dp_phase1_route_columns,dp_phase2_pairing_columns,dp_max_routes_per_column,dp_avg_pool_per_call,dp_root_lp,dp_integer,ip_completed,ip_total_seconds,ip_master_seconds,ip_pricing_seconds,ip_iterations,ip_pricing_calls,ip_total_columns,ip_phase1_route_columns,ip_phase2_pairing_columns,ip_max_routes_per_column,ip_avg_pool_per_call,ip_root_lp,ip_integer,winner,dp_useful,ip_useful,speedup_ip_over_dp,log_speedup,avg_pool_per_call
lrsp_n018_f06_easy_s1,18,6,easy,1,4.0,3.0,4.0,371.0,20.61111111111111,30.0,8.076982996205183,120.0,332.51953584180296,21.626426,21.6264257755552,41.56494198022537,57.56392161717353,0.3324372759856631,83.12988396045074,43.2528515511104,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n018_f06_easy_s2,18,6,easy,2,4.0,3.0,4.0,280.0,15.555555555555555,29.0,7.5881649239839435,116.0,365.1447425370863,22.429098,22.429098294017106,45.64309281713579,53.100316407645174,0.3333333333333333,91.28618563427158,44.85819658803421,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n018_f06_easy_s3,18,6,easy,3,4.0,3.0,4.0,342.0,19.0,29.0,5.82141639885766,116.0,291.2664711271525,20.136042,20.136042176887578,36.40830889089406,51.112973112032755,0.3333333333333333,72.81661778178812,40.272084353775156,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n018_f06_moderate_s1,18,6,moderate,1,2.5,2.0,2.5,371.0,20.61111111111111,30.0,8.076982996205183,75.0,207.82470990112685,21.626426,21.6264257755552,41.56494198022537,57.56392161717353,0.4986559139784946,83.12988396045074,43.2528515511104,2.5,2.5,0,,,,,,,,,,,,,1,16.133000,0.010100,13.812700,9,54,598,493,0,1,11.0741,1358.002022,1513.180477,ip_only,0,1,,,11.0741
lrsp_n018_f06_moderate_s2,18,6,moderate,2,2.5,2.0,2.5,280.0,15.555555555555555,29.0,7.5881649239839435,72.5,228.21546408567895,22.429098,22.429098294017106,45.64309281713579,53.100316407645174,0.5017921146953405,91.28618563427158,44.85819658803421,2.5,2.5,0,,,,,,,,,,,,,1,396.167000,0.007800,396.137100,10,60,713,605,0,1,11.8833,1387.123742,1406.945447,ip_only,0,1,,,11.8833
lrsp_n018_f06_moderate_s3,18,6,moderate,3,2.5,2.0,2.5,342.0,19.0,29.0,5.82141639885766,72.5,182.0415444544703,20.136042,20.136042176887578,36.40830889089406,51.112973112032755,0.5,72.81661778178812,40.272084353775156,2.5,2.5,0,,,,,,,,,,,,,1,13.504300,0.011000,9.175800,10,60,647,546,0,1,10.7833,1233.222670,1436.237433,ip_only,0,1,,,10.7833
lrsp_n018_f06_tight_s1,18,6,tight,1,1.7,1.4,1.7,371.0,20.61111111111111,30.0,8.076982996205183,51.0,141.32080273276625,21.626426,21.6264257755552,41.56494198022537,57.56392161717353,0.710727969348659,83.12988396045074,43.2528515511104,1.7,1.7,0,,,,,,,,,,,,,1,0.153800,0.003800,0.077400,7,42,328,247,0,1,7.8095,1854.385528,1884.927114,ip_only,0,1,,,7.8095
lrsp_n018_f06_tight_s2,18,6,tight,2,1.7,1.4,1.7,280.0,15.555555555555555,29.0,7.5881649239839435,49.3,155.18651557826166,22.429098,22.429098294017106,45.64309281713579,53.100316407645174,0.717948717948718,91.28618563427158,44.85819658803421,1.6999999999999997,1.7,0,,,,,,,,,,,,,1,1.077500,0.005200,0.915700,8,48,508,404,0,1,10.5833,1734.793421,1805.324684,ip_only,0,1,,,10.5833
lrsp_n018_f06_tight_s3,18,6,tight,3,1.7,1.4,1.7,342.0,19.0,29.0,5.82141639885766,49.3,123.7882502290398,20.136042,20.136042176887578,36.40830889089406,51.112973112032755,0.7125,72.81661778178812,40.272084353775156,1.7,1.7,0,,,,,,,,,,,,,1,0.346300,0.004200,0.054600,7,42,306,233,0,1,7.2857,1714.213093,1773.528921,ip_only,0,1,,,7.2857
lrsp_n019_f06_easy_s1,19,6,easy,1,4.0,3.0,4.0,385.0,20.263157894736842,30.0,7.998961151386163,120.0,613.0087552489292,32.765917,32.76591680737176,76.62609440611615,57.29129097992938,0.3342013888888889,153.2521888122323,65.53183361474352,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n019_f06_easy_s2,19,6,easy,2,4.0,3.0,4.0,300.0,15.789473684210526,29.0,7.452155798074887,116.0,382.45080835994276,21.681685,21.681685134319448,47.806351044992844,51.89489285245909,0.3333333333333333,95.61270208998569,43.363370268638896,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n019_f06_easy_s3,19,6,easy,3,4.0,3.0,4.0,347.0,18.263157894736842,29.0,6.471330337997768,116.0,652.3291139363497,40.124757,40.12475721675704,81.54113924204371,50.59942884849562,0.33237547892720304,163.08227848408742,80.24951443351408,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n019_f06_moderate_s1,19,6,moderate,1,2.5,2.0,2.5,385.0,20.263157894736842,30.0,7.998961151386163,75.0,383.1304720305808,32.765917,32.76591680737176,76.62609440611615,57.29129097992938,0.5013020833333334,153.2521888122323,65.53183361474352,2.5,2.5,0,,,,,,,,,,,,,1,236.836100,0.010600,236.763600,14,84,1022,908,0,1,12.1667,2128.486027,2176.034077,ip_only,0,1,,,12.1667
lrsp_n019_f06_moderate_s2,19,6,moderate,2,2.5,2.0,2.5,300.0,15.789473684210526,29.0,7.452155798074887,72.5,239.03175522496423,21.681685,21.681685134319448,47.806351044992844,51.89489285245909,0.5,95.61270208998569,43.363370268638896,2.5,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n019_f06_moderate_s3,19,6,moderate,3,2.5,2.0,2.5,347.0,18.263157894736842,29.0,6.471330337997768,72.5,407.70569621021855,40.124757,40.12475721675704,81.54113924204371,50.59942884849562,0.4985632183908046,163.08227848408742,80.24951443351408,2.5,2.5,0,,,,,,,,,,,,,1,608.751100,0.020500,607.306600,15,90,1160,1046,0,1,12.8889,2104.878944,2404.485883,ip_only,0,1,,,12.8889
lrsp_n019_f06_tight_s1,19,6,tight,1,1.7,1.4,1.7,385.0,20.263157894736842,30.0,7.998961151386163,51.0,260.5287209807949,32.765917,32.76591680737176,76.62609440611615,57.29129097992938,0.7129629629629629,153.2521888122323,65.53183361474352,1.7,1.7,0,,,,,,,,,,,,,1,3.499400,0.007600,3.131000,10,60,690,576,0,1,11.5000,2765.772718,2824.728846,ip_only,0,1,,,11.5000
lrsp_n019_f06_tight_s2,19,6,tight,2,1.7,1.4,1.7,300.0,15.789473684210526,29.0,7.452155798074887,49.3,162.54159355297566,21.681685,21.681685134319448,47.806351044992844,51.89489285245909,0.7142857142857143,95.61270208998569,43.363370268638896,1.6999999999999997,1.7,0,,,,,,,,,,,,,1,1.452900,0.005700,1.381200,7,42,505,393,0,1,12.0238,1718.403344,1783.668506,ip_only,0,1,,,12.0238
lrsp_n019_f06_tight_s3,19,6,tight,3,1.7,1.4,1.7,347.0,18.263157894736842,29.0,6.471330337997768,49.3,277.2398734229486,40.124757,40.12475721675704,81.54113924204371,50.59942884849562,0.7139917695473251,163.08227848408742,80.24951443351408,1.7,1.7,0,,,,,,,,,,,,,1,5.067300,0.008200,4.656300,11,66,752,638,0,1,11.3939,3162.608396,3232.251767,ip_only,0,1,,,11.3939
lrsp_n020_f06_easy_s1,20,6,easy,1,4.0,3.0,4.0,405.0,20.25,30.0,7.7966338890575075,120.0,328.89490496046454,22.621877,22.62187670481594,41.11186312005807,57.02331677576958,0.3341584158415842,82.22372624011614,45.24375340963188,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n020_f06_easy_s2,20,6,easy,2,4.0,3.0,4.0,321.0,16.05,29.0,7.3517004835616095,116.0,328.7983170291413,19.898214,19.898213663440234,41.09978962864266,51.43518902517619,0.334375,82.19957925728532,39.79642732688047,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n020_f06_easy_s3,20,6,easy,3,4.0,3.0,4.0,373.0,18.65,29.0,6.528973885688317,116.0,378.01561904853907,22.637095,22.637094568005928,47.25195238106738,52.246992553988555,0.3342293906810036,94.50390476213477,45.274189136011856,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n020_f06_moderate_s1,20,6,moderate,1,2.5,2.0,2.5,405.0,20.25,30.0,7.7966338890575075,75.0,205.55931560029035,22.621877,22.62187670481594,41.11186312005807,57.02331677576958,0.5,82.22372624011614,45.24375340963188,2.5,2.5,0,,,,,,,,,,,,,1,43.399400,0.012900,37.675300,10,60,722,602,0,1,12.0333,1405.879217,1640.275024,ip_only,0,1,,,12.0333
lrsp_n020_f06_moderate_s2,20,6,moderate,2,2.5,2.0,2.5,321.0,16.05,29.0,7.3517004835616095,72.5,205.4989481432133,19.898214,19.898213663440234,41.09978962864266,51.43518902517619,0.5,82.19957925728532,39.79642732688047,2.5,2.5,0,,,,,,,,,,,,,1,310.707600,0.017400,307.142600,12,72,851,731,0,1,11.8194,1171.258037,1380.071630,ip_only,0,1,,,11.8194
lrsp_n020_f06_moderate_s3,20,6,moderate,3,2.5,2.0,2.5,373.0,18.65,29.0,6.528973885688317,72.5,236.25976190533692,22.637095,22.637094568005928,47.25195238106738,52.246992553988555,0.5013440860215054,94.50390476213477,45.274189136011856,2.5,2.5,0,,,,,,,,,,,,,1,125.513500,0.009000,125.442800,9,54,654,534,0,1,12.1111,1595.980714,1607.696291,ip_only,0,1,,,12.1111
lrsp_n020_f06_tight_s1,20,6,tight,1,1.7,1.4,1.7,405.0,20.25,30.0,7.7966338890575075,51.0,139.78033460819742,22.621877,22.62187670481594,41.11186312005807,57.02331677576958,0.7180851063829787,82.22372624011614,45.24375340963188,1.7,1.7,0,,,,,,,,,,,,,1,0.117100,0.004000,0.098600,7,42,366,281,0,1,8.7143,1947.255890,1960.124286,ip_only,0,1,,,8.7143
lrsp_n020_f06_tight_s2,20,6,tight,2,1.7,1.4,1.7,321.0,16.05,29.0,7.3517004835616095,49.3,139.73928473738505,19.898214,19.898213663440234,41.09978962864266,51.43518902517619,0.7133333333333334,82.19957925728532,39.79642732688047,1.7,1.7,0,,,,,,,,,,,,,1,0.652600,0.005700,0.302000,7,42,432,330,0,1,10.2857,1643.983886,1718.384488,ip_only,0,1,,,10.2857
lrsp_n020_f06_tight_s3,20,6,tight,3,1.7,1.4,1.7,373.0,18.65,29.0,6.528973885688317,49.3,160.6566380956291,22.637095,22.637094568005928,47.25195238106738,52.246992553988555,0.7145593869731801,94.50390476213477,45.274189136011856,1.7,1.7,0,,,,,,,,,,,,,1,0.374200,0.005000,0.340500,6,36,413,305,0,1,11.4722,1955.554225,1976.216933,ip_only,0,1,,,11.4722
lrsp_n021_f07_easy_s1,21,7,easy,1,4.0,3.0,4.0,428.0,20.38095238095238,30.0,7.631240244180437,120.0,510.81445991805316,24.757111,24.75711056931876,63.851807489756645,56.79056344394707,0.33411397345823574,127.70361497951329,49.51422113863752,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n021_f07_easy_s2,21,7,easy,2,4.0,3.0,4.0,340.0,16.19047619047619,29.0,7.201977556589828,116.0,332.2856036766781,17.53973,17.53972968626585,41.53570045958476,51.48565218620079,0.33268101761252444,83.07140091916952,35.0794593725317,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n021_f07_easy_s3,21,7,easy,3,4.0,3.0,4.0,388.0,18.476190476190474,29.0,6.418863922763663,116.0,460.91183729701737,20.304565,20.30456505091833,57.61397966212717,51.43076667038625,0.33390705679862304,115.22795932425434,40.60913010183666,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n021_f07_moderate_s1,21,7,moderate,1,2.5,2.0,2.5,428.0,20.38095238095238,30.0,7.631240244180437,75.0,319.2590374487832,24.757111,24.75711056931876,63.851807489756645,56.79056344394707,0.5011709601873536,127.70361497951329,49.51422113863752,2.5,2.5,0,,,,,,,,,,,,,1,358.947500,0.011800,358.813200,11,77,832,685,0,1,10.8052,1743.819891,1827.601273,ip_only,0,1,,,10.8052
lrsp_n021_f07_moderate_s2,21,7,moderate,2,2.5,2.0,2.5,340.0,16.19047619047619,29.0,7.201977556589828,72.5,207.67850229792379,17.53973,17.53972968626585,41.53570045958476,51.48565218620079,0.5007363770250368,83.07140091916952,35.0794593725317,2.5,2.5,0,,,,,,,,,,,,,1,352.781100,0.011000,352.647500,10,70,849,702,0,1,12.1286,1229.350137,1297.941093,ip_only,0,1,,,12.1286
lrsp_n021_f07_moderate_s3,21,7,moderate,3,2.5,2.0,2.5,388.0,18.476190476190474,29.0,6.418863922763663,72.5,288.06989831063584,20.304565,20.30456505091833,57.61397966212717,51.43076667038625,0.49935649935649934,115.22795932425434,40.60913010183666,2.5,2.5,0,,,,,,,,,,,,,1,525.874200,0.011300,524.960700,10,70,790,643,0,1,11.2857,1523.190221,1584.063165,ip_only,0,1,,,11.2857
lrsp_n021_f07_tight_s1,21,7,tight,1,1.7,1.4,1.7,428.0,20.38095238095238,30.0,7.631240244180437,51.0,217.09614546517258,24.757111,24.75711056931876,63.851807489756645,56.79056344394707,0.7109634551495017,127.70361497951329,49.51422113863752,1.7,1.7,0,,,,,,,,,,,,,1,58.691400,0.009400,2.693800,9,63,686,540,0,1,10.8889,2203.270232,2504.700639,ip_only,0,1,,,10.8889
lrsp_n021_f07_tight_s2,21,7,tight,2,1.7,1.4,1.7,340.0,16.19047619047619,29.0,7.201977556589828,49.3,141.2213815625882,17.53973,17.53972968626585,41.53570045958476,51.48565218620079,0.7142857142857143,83.07140091916952,35.0794593725317,1.7000000000000002,1.7,0,,,,,,,,,,,,,1,4.097800,0.006400,0.423300,7,49,464,351,0,1,9.4694,1559.428405,1784.291738,ip_only,0,1,,,9.4694
lrsp_n021_f07_tight_s3,21,7,tight,3,1.7,1.4,1.7,388.0,18.476190476190474,29.0,6.418863922763663,49.3,195.88753085123238,20.304565,20.30456505091833,57.61397966212717,51.43076667038625,0.7106227106227107,115.22795932425434,40.60913010183666,1.7,1.7,0,,,,,,,,,,,,,1,15.073400,0.007400,1.585000,8,56,532,391,0,1,9.5000,1881.574403,2116.222093,ip_only,0,1,,,9.5000
lrsp_n022_f07_easy_s1,22,7,easy,1,4.0,3.0,4.0,456.0,20.727272727272727,30.0,7.622823493727828,120.0,367.2976842363505,20.520279,20.520279264884763,45.91221052954381,56.43665452346825,0.33406593406593404,91.82442105908763,41.04055852976953,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n022_f07_easy_s2,22,7,easy,2,4.0,3.0,4.0,363.0,16.5,29.0,7.177933356665223,116.0,313.96414604501484,19.800494,19.800494204763208,39.245518255626855,51.256298969204366,0.3324175824175824,78.49103651125371,39.600988409526416,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n022_f07_easy_s3,22,7,easy,3,4.0,3.0,4.0,411.0,18.681818181818183,29.0,6.341682911401383,116.0,372.77958574309446,19.563623,19.563622761519046,46.59744821788681,52.73747163832062,0.3336038961038961,93.19489643577361,39.12724552303809,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n022_f07_moderate_s1,22,7,moderate,1,2.5,2.0,2.5,456.0,20.727272727272727,30.0,7.622823493727828,75.0,229.56105264771907,20.520279,20.520279264884763,45.91221052954381,56.43665452346825,0.5010989010989011,91.82442105908763,41.04055852976953,2.5,2.5,0,,,,,,,,,,,,,1,136.712700,0.008900,136.652300,9,63,652,498,0,1,10.3492,1534.896442,1558.256099,ip_only,0,1,,,10.3492
lrsp_n022_f07_moderate_s2,22,7,moderate,2,2.5,2.0,2.5,363.0,16.5,29.0,7.177933356665223,72.5,196.22759127813427,19.800494,19.800494204763208,39.245518255626855,51.256298969204366,0.49862637362637363,78.49103651125371,39.600988409526416,2.5,2.5,0,,,,,,,,,,,,,1,461.011400,0.015100,460.872700,12,84,926,773,0,1,11.0238,1366.414531,1468.448324,ip_only,0,1,,,11.0238
lrsp_n022_f07_moderate_s3,22,7,moderate,3,2.5,2.0,2.5,411.0,18.681818181818183,29.0,6.341682911401383,72.5,232.98724108943404,19.563623,19.563622761519046,46.59744821788681,52.73747163832062,0.5018315018315018,93.19489643577361,39.12724552303809,2.5,2.5,0,,,,,,,,,,,,,1,337.802900,0.014700,337.673200,13,91,1061,907,0,1,11.6593,1467.909628,1514.431020,ip_only,0,1,,,11.6593
lrsp_n022_f07_tight_s1,22,7,tight,1,1.7,1.4,1.7,456.0,20.727272727272727,30.0,7.622823493727828,51.0,156.10151580044896,20.520279,20.520279264884763,45.91221052954381,56.43665452346825,0.7158555729984302,91.82442105908763,41.04055852976953,1.7,1.7,0,,,,,,,,,,,,,1,0.572900,0.005100,0.502400,7,49,416,280,0,1,8.4898,2092.843034,2146.837978,ip_only,0,1,,,8.4898
lrsp_n022_f07_tight_s2,22,7,tight,2,1.7,1.4,1.7,363.0,16.5,29.0,7.177933356665223,49.3,133.4347620691313,19.800494,19.800494204763208,39.245518255626855,51.256298969204366,0.7103718199608611,78.49103651125371,39.600988409526416,1.6999999999999997,1.7,0,,,,,,,,,,,,,1,22.781500,0.007300,0.510000,8,56,547,416,0,1,9.7679,1717.453324,1973.130608,ip_only,0,1,,,9.7679
lrsp_n022_f07_tight_s3,22,7,tight,3,1.7,1.4,1.7,411.0,18.681818181818183,29.0,6.341682911401383,49.3,158.43132394081513,19.563623,19.563622761519046,46.59744821788681,52.73747163832062,0.7160278745644599,93.19489643577361,39.12724552303809,1.7,1.7,0,,,,,,,,,,,,,1,0.687100,0.004700,0.606000,7,49,436,305,0,1,8.8980,1973.814713,2050.189321,ip_only,0,1,,,8.8980
lrsp_n023_f07_easy_s1,23,7,easy,1,4.0,3.0,4.0,466.0,20.26086956521739,30.0,7.7696029292775926,120.0,226.19679117760305,16.996468,16.996468443165394,28.27459889720038,55.86242114580791,0.33285714285714285,56.54919779440076,33.99293688633079,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n023_f07_easy_s2,23,7,easy,2,4.0,3.0,4.0,382.0,16.608695652173914,29.0,7.038645685164544,116.0,427.04149719730384,22.070904,22.070904359470696,53.38018714966298,50.177596699905564,0.3327526132404181,106.76037429932596,44.14180871894139,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n023_f07_easy_s3,23,7,easy,3,4.0,3.0,4.0,436.0,18.956521739130434,29.0,6.334709497951777,116.0,206.0006919533483,15.018057,15.018056524036819,25.75008649416854,52.56959967104882,0.3330786860198625,51.50017298833708,30.036113048073638,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n023_f07_moderate_s1,23,7,moderate,1,2.5,2.0,2.5,466.0,20.26086956521739,30.0,7.7696029292775926,75.0,141.37299448600191,16.996468,16.996468443165394,28.27459889720038,55.86242114580791,0.5005370569280344,56.54919779440076,33.99293688633079,2.5,2.5,0,,,,,,,,,,,,,1,3.216000,0.012000,2.363500,9,63,652,533,0,1,10.3492,1338.592918,1398.407741,ip_only,0,1,,,10.3492
lrsp_n023_f07_moderate_s2,23,7,moderate,2,2.5,2.0,2.5,382.0,16.608695652173914,29.0,7.038645685164544,72.5,266.9009357483149,22.070904,22.070904359470696,53.38018714966298,50.177596699905564,0.5006553079947575,106.76037429932596,44.14180871894139,2.5,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n023_f07_moderate_s3,23,7,moderate,3,2.5,2.0,2.5,436.0,18.956521739130434,29.0,6.334709497951777,72.5,128.7504324708427,15.018057,15.018056524036819,25.75008649416854,52.56959967104882,0.4982857142857143,51.50017298833708,30.036113048073638,2.5,2.5,0,,,,,,,,,,,,,1,2.205000,0.009400,1.593300,9,63,494,403,0,1,7.8413,1252.004904,1312.580357,ip_only,0,1,,,7.8413
lrsp_n023_f07_tight_s1,23,7,tight,1,1.7,1.4,1.7,466.0,20.26086956521739,30.0,7.7696029292775926,51.0,96.13363625048129,16.996468,16.996468443165394,28.27459889720038,55.86242114580791,0.7158218125960062,56.54919779440076,33.99293688633079,1.7,1.7,0,,,,,,,,,,,,,1,0.046400,0.003600,0.018000,5,35,270,198,0,1,7.7143,1772.484699,1785.296345,ip_only,0,1,,,7.7143
lrsp_n023_f07_tight_s2,23,7,tight,2,1.7,1.4,1.7,382.0,16.608695652173914,29.0,7.038645685164544,49.3,181.49263630885412,22.070904,22.070904359470696,53.38018714966298,50.177596699905564,0.7180451127819549,106.76037429932596,44.14180871894139,1.7,1.7,0,,,,,,,,,,,,,1,11.520600,0.009200,11.294000,10,70,762,602,0,1,10.8857,2156.985730,2231.919362,ip_only,0,1,,,10.8857
lrsp_n023_f07_tight_s3,23,7,tight,3,1.7,1.4,1.7,436.0,18.956521739130434,29.0,6.334709497951777,49.3,87.55029408017303,15.018057,15.018056524036819,25.75008649416854,52.56959967104882,0.715927750410509,51.50017298833708,30.036113048073638,1.7,1.7,0,,,,,,,,,,,,,1,0.030600,0.003200,0.009900,4,28,180,127,0,1,6.4286,1647.997672,1693.300379,ip_only,0,1,,,6.4286
lrsp_n024_f08_easy_s1,24,8,easy,1,4.0,3.0,4.0,495.0,20.625,30.0,7.803911946368095,120.0,357.49309895910153,19.590797,19.590796763909527,44.68663736988769,55.21225458510037,0.3326612903225806,89.37327473977538,39.181593527819054,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n024_f08_easy_s2,24,8,easy,2,4.0,3.0,4.0,397.0,16.541666666666668,29.0,6.897941520643838,116.0,317.88823920580285,19.172982,19.172982209286236,39.736029900725356,50.20423847901195,0.33305369127516776,79.47205980145071,38.34596441857247,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n024_f08_easy_s3,24,8,easy,3,4.0,3.0,4.0,450.0,18.75,29.0,6.279928343540235,116.0,414.36985369584613,22.974021,22.974021174547445,51.79623171198077,52.34732033042604,0.3328402366863905,103.59246342396153,45.94804234909489,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n024_f08_moderate_s1,24,8,moderate,1,2.5,2.0,2.5,495.0,20.625,30.0,7.803911946368095,75.0,223.43318684943847,19.590797,19.590796763909527,44.68663736988769,55.21225458510037,0.49899193548387094,89.37327473977538,39.181593527819054,2.5,2.5,0,,,,,,,,,,,,,1,499.332200,0.020000,496.364700,12,96,1019,829,0,1,10.6146,1578.592457,1744.866409,ip_only,0,1,,,10.6146
lrsp_n024_f08_moderate_s2,24,8,moderate,2,2.5,2.0,2.5,397.0,16.541666666666668,29.0,6.897941520643838,72.5,198.68014950362678,19.172982,19.172982209286236,39.736029900725356,50.20423847901195,0.5012626262626263,79.47205980145071,38.34596441857247,2.5,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n024_f08_moderate_s3,24,8,moderate,3,2.5,2.0,2.5,450.0,18.75,29.0,6.279928343540235,72.5,258.98115855990386,22.974021,22.974021174547445,51.79623171198077,52.34732033042604,0.5022321428571429,103.59246342396153,45.94804234909489,2.5000000000000004,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n024_f08_tight_s1,24,8,tight,1,1.7,1.4,1.7,495.0,20.625,30.0,7.803911946368095,51.0,151.93456705761815,19.590797,19.590796763909527,44.68663736988769,55.21225458510037,0.7112068965517241,89.37327473977538,39.181593527819054,1.7,1.7,0,,,,,,,,,,,,,1,6.976700,0.008700,0.911600,9,72,626,461,0,1,8.6944,2070.847722,2242.498231,ip_only,0,1,,,8.6944
lrsp_n024_f08_tight_s2,24,8,tight,2,1.7,1.4,1.7,397.0,16.541666666666668,29.0,6.897941520643838,49.3,135.1025016624662,19.172982,19.172982209286236,39.736029900725356,50.20423847901195,0.7192028985507246,79.47205980145071,38.34596441857247,1.7,1.7,0,,,,,,,,,,,,,1,4.813700,0.007200,0.843700,6,48,553,381,0,1,11.5208,1883.057394,2062.206940,ip_only,0,1,,,11.5208
lrsp_n024_f08_tight_s3,24,8,tight,3,1.7,1.4,1.7,450.0,18.75,29.0,6.279928343540235,49.3,176.1071878207346,22.974021,22.974021174547445,51.79623171198077,52.34732033042604,0.7120253164556962,103.59246342396153,45.94804234909489,1.7,1.7,0,,,,,,,,,,,,,1,2.825300,0.009600,2.484600,8,64,612,437,0,1,9.5625,2361.639965,2502.812085,ip_only,0,1,,,9.5625
lrsp_n025_f08_easy_s1,25,8,easy,1,4.0,3.0,4.0,514.0,20.56,30.0,7.6528687431576925,120.0,238.56566531567668,16.913213,16.913212660302296,29.820708164459585,54.48986702505257,0.3329015544041451,59.64141632891917,33.82642532060459,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n025_f08_easy_s2,25,8,easy,2,4.0,3.0,4.0,421.0,16.84,29.0,6.914795730894731,116.0,273.48601066065544,18.399877,18.399876968537843,34.18575133258193,49.82287585890005,0.33306962025316456,68.37150266516386,36.799753937075685,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n025_f08_easy_s3,25,8,easy,3,4.0,3.0,4.0,475.0,19.0,29.0,6.273754856543249,116.0,293.83144504183775,16.528366,16.528366115400093,36.72893063022972,52.16549436965822,0.3335674157303371,73.45786126045944,33.056732230800186,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n025_f08_moderate_s1,25,8,moderate,1,2.5,2.0,2.5,514.0,20.56,30.0,7.6528687431576925,75.0,149.10354082229793,16.913213,16.913212660302296,29.820708164459585,54.48986702505257,0.501953125,59.64141632891917,33.82642532060459,2.5,2.5,0,,,,,,,,,,,,,1,11.052000,0.014200,10.835100,11,88,876,720,0,1,9.9545,1510.187820,1559.706877,ip_only,0,1,,,9.9545
lrsp_n025_f08_moderate_s2,25,8,moderate,2,2.5,2.0,2.5,421.0,16.84,29.0,6.914795730894731,72.5,170.92875666290965,18.399877,18.399876968537843,34.18575133258193,49.82287585890005,0.5011904761904762,68.37150266516386,36.799753937075685,2.5,2.5,0,,,,,,,,,,,,,1,167.284500,0.014900,166.904400,10,80,916,727,0,1,11.4500,1521.314314,1608.763260,ip_only,0,1,,,11.4500
